,type,epoch,top1,top5,loss,time,layer,round,trainable_params,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
18,train,9,0.9992666666666666,1.0,3.2851477475681654e-05,4.0,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
19,test,9,0.9783,0.9998,0.0002921836316585541,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
20,train,10,0.9991666666666666,1.0,3.1134425957376756e-05,4.0,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
21,test,10,0.9792,0.9997,0.0002894809161312878,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
22,train,11,0.9989166666666667,1.0,2.770610481190185e-05,4.0,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
23,test,11,0.9778,0.9995,0.00031136239152401685,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
24,train,12,0.9994833333333333,1.0,2.2801126388367265e-05,3.9,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
25,test,12,0.9781,0.9995,0.0002965255532413721,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
26,train,13,0.9993666666666666,1.0,2.135953933078175e-05,4.0,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
27,test,13,0.9788,0.9999,0.00030170899871736763,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
28,train,14,0.9998,1.0,1.4809712395071983e-05,3.9,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
29,test,14,0.9792,0.9998,0.0002941942576318979,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
30,train,15,0.9998666666666667,1.0,1.3519839492316048e-05,3.9,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
31,test,15,0.9803,0.9995,0.0002918804004788399,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
32,train,16,0.9998833333333333,1.0,1.1541479546576738e-05,4.0,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
33,test,16,0.9794,0.9998,0.00030298835374414923,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
34,train,17,0.99985,1.0,1.0127302650168227e-05,4.0,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
35,test,17,0.9794,0.9998,0.00031434476133435963,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
36,train,18,0.9999666666666667,1.0,8.488889570192745e-06,4.0,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
37,test,18,0.9785,0.9994,0.0003210983868688345,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
38,train,19,0.9999,1.0,8.36399085916734e-06,4.0,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
39,test,19,0.9794,0.9994,0.00031889209132641554,,0,0,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
0,train,0,0.9997666666666667,1.0,8.896311557812927e-06,4.1,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
1,test,0,0.9798,0.9994,0.0003054403599817306,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
2,train,1,0.9998833333333333,1.0,9.129395834558333e-06,4.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
3,test,1,0.9792,0.9997,0.0003198100644163787,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
4,train,2,0.9999166666666667,1.0,8.620476370560937e-06,4.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
5,test,2,0.9798,0.9997,0.000321815125271678,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
6,train,3,0.99985,1.0,9.361988195450977e-06,4.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
7,test,3,0.9797,0.9996,0.0003079420476220548,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
8,train,4,0.9999166666666667,1.0,9.19583346840227e-06,4.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
9,test,4,0.9799,0.9996,0.00031334187923930584,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
10,train,5,0.99985,1.0,9.365991460314641e-06,4.2,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
11,test,5,0.9794,0.9995,0.000324075666628778,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
12,train,6,0.9999333333333333,1.0,9.44297451642342e-06,4.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
13,test,6,0.9796,0.9996,0.00030977070089429617,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
14,train,7,0.99985,1.0,9.90853046241682e-06,3.9,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
15,test,7,0.9806,0.9996,0.0003108537593856454,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
16,train,8,0.9999,1.0,1.008531369928581e-05,3.9,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
17,test,8,0.9795,0.9995,0.0003145085894502699,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
18,train,9,0.9998833333333333,1.0,9.913149643883419e-06,3.9,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
19,test,9,0.9785,0.9996,0.00032326252767816185,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
20,train,10,0.9998333333333334,1.0,1.0724410392382803e-05,4.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
21,test,10,0.9801,0.9997,0.0003064320733770728,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
22,train,11,0.9998,1.0,1.0473721914847071e-05,4.1,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
23,test,11,0.9795,0.9995,0.000298111960105598,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
24,train,12,0.9998666666666667,1.0,1.0704642424631553e-05,4.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
25,test,12,0.98,0.9996,0.0003014362519606948,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
26,train,13,0.9999,1.0,1.0968319435293476e-05,3.9,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
27,test,13,0.9801,0.9994,0.00030742993839085104,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
28,train,14,0.9998333333333334,1.0,1.0723070878884756e-05,3.9,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
29,test,14,0.9794,0.9995,0.0003052112516015768,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
30,train,15,0.9998666666666667,1.0,1.1262299337734778e-05,4.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
31,test,15,0.9801,0.9997,0.0003074150470085442,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
32,train,16,0.99985,1.0,1.1344825763565799e-05,4.1,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
33,test,16,0.9794,0.9996,0.00031102794520556927,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
34,train,17,0.9998666666666667,1.0,1.1458292757743038e-05,3.9,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
35,test,17,0.9801,0.9996,0.000302148403134197,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
36,train,18,0.9998833333333333,1.0,1.1705602859728969e-05,4.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
37,test,18,0.9795,0.9996,0.00030538931963965295,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
38,train,19,0.9999,1.0,1.1664659377614347e-05,4.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
39,test,19,0.9795,0.9994,0.0003029916616156697,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
0,train,0,0.9998833333333333,1.0,1.2397443619556725e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
1,test,0,0.9796,0.9997,0.00029749254193156956,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
2,train,1,0.9998666666666667,1.0,1.2006926193134858e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
3,test,1,0.9791,0.9995,0.00030438819266855716,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
4,train,2,0.9998833333333333,1.0,1.2140042652026751e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
5,test,2,0.9801,0.9997,0.00029992396235466005,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
6,train,3,0.9999,1.0,1.3057002211765697e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
7,test,3,0.9796,0.9995,0.00030088230017572644,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
8,train,4,0.9998333333333334,1.0,1.2961584952427074e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
9,test,4,0.9805,0.9996,0.0002895641182549298,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
10,train,5,0.9998333333333334,1.0,1.2889873669094716e-05,4.2,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
11,test,5,0.9792,0.9995,0.0003003160282969475,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
12,train,6,0.9999,1.0,1.2978623241845829e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
13,test,6,0.9801,0.9997,0.00029360137935727833,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
14,train,7,0.99985,1.0,1.3507683705150461e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
15,test,7,0.9796,0.9995,0.0002987853309139609,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
16,train,8,0.9999,1.0,1.3522680305565396e-05,4.1,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
17,test,8,0.9781,0.9996,0.0002982054804451764,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
18,train,9,0.9998166666666667,1.0,1.374720270978287e-05,3.9,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
19,test,9,0.9791,0.9997,0.0002965502018108964,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
20,train,10,0.99985,1.0,1.4119042619131506e-05,3.9,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
21,test,10,0.9801,0.9998,0.00028595019709318876,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
22,train,11,0.99985,1.0,1.4890209335135296e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
23,test,11,0.9807,0.9994,0.00028695838460698724,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
24,train,12,0.99985,1.0,1.4524621564972525e-05,4.1,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
25,test,12,0.9801,0.9997,0.00029508189670741556,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
26,train,13,0.99985,1.0,1.4605480237514713e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
27,test,13,0.9793,0.9995,0.000299099026247859,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
28,train,14,0.9998833333333333,1.0,1.514473368685382e-05,4.1,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
29,test,14,0.9799,0.9995,0.0002900741199031472,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
30,train,15,0.9998333333333334,1.0,1.4985487482044846e-05,4.1,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
31,test,15,0.9794,0.9995,0.0002953136779367924,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
32,train,16,0.9998833333333333,1.0,1.5218021363640826e-05,3.9,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
33,test,16,0.9785,0.9996,0.0002956082560122013,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
34,train,17,0.9998166666666667,1.0,1.5856398384009177e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
35,test,17,0.98,0.9994,0.00028846600092947484,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
36,train,18,0.9999,1.0,1.6158625266204278e-05,4.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
37,test,18,0.9796,0.9996,0.00029143878743052485,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
38,train,19,0.99985,1.0,1.6126149642514066e-05,3.9,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
39,test,19,0.9799,0.9994,0.0002766105750575662,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
0,train,0,0.9993,1.0,2.181717174244113e-05,3.9,0,1,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
1,test,0,0.9776,0.9998,0.0003338187982328236,,0,1,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,layerwise,MLP_layerwise
