,type,epoch,top1,top5,loss,time,trainable_params,round,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
18,train,9,0.8187333333333333,0.9846333333333334,0.002338304250439008,4.4,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
19,test,9,0.8203,0.9878,0.0022336260467767715,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
20,train,10,0.8179666666666666,0.9844333333333334,0.002342351883153121,4.2,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
21,test,10,0.8216,0.9876,0.002232753789424896,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
22,train,11,0.8191333333333334,0.9845,0.0023362238859136897,4.2,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
23,test,11,0.819,0.9878,0.0022336839765310285,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
24,train,12,0.8182166666666667,0.98465,0.0023370490074157715,4.3,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
25,test,12,0.8202,0.9879,0.0022300897777080535,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
26,train,13,0.8190666666666667,0.9846166666666667,0.002335732423265775,4.3,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
27,test,13,0.8211,0.988,0.002225904905796051,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
28,train,14,0.81885,0.9848833333333333,0.002334438878297806,4.2,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
29,test,14,0.8202,0.9878,0.0022273177951574324,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
30,train,15,0.8185833333333333,0.98465,0.0023359561239679654,4.7,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
31,test,15,0.8228,0.9877,0.0022271473467350006,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
32,train,16,0.8187333333333333,0.9848333333333333,0.00233874940375487,4.2,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
33,test,16,0.8236,0.9875,0.002226220467686653,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
34,train,17,0.8189166666666666,0.98475,0.00233608767191569,4.2,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
35,test,17,0.8195,0.988,0.0022354893684387207,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
36,train,18,0.8186666666666667,0.9847166666666667,0.0023350609888633093,4.2,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
37,test,18,0.8206,0.9878,0.0022272382766008376,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
38,train,19,0.8180166666666666,0.9846166666666667,0.002335185219347477,4.3,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
39,test,19,0.8207,0.988,0.0022311242669820785,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
0,train,0,0.8182166666666667,0.9845,0.0023362508475780488,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
1,test,0,0.8206,0.9879,0.00222433420419693,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
2,train,1,0.8189666666666666,0.9847666666666667,0.002330751093228658,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
3,test,1,0.8205,0.9879,0.002228578171133995,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
4,train,2,0.8192166666666667,0.9847666666666667,0.00233661353935798,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
5,test,2,0.8211,0.9878,0.0022279159635305405,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
6,train,3,0.8192833333333334,0.9845166666666667,0.0023348777045806247,4.1,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
7,test,3,0.8215,0.9878,0.0022319232285022738,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
8,train,4,0.8183666666666667,0.9844666666666667,0.0023327650462587673,4.1,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
9,test,4,0.8234,0.988,0.002226752334833145,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
10,train,5,0.8185166666666667,0.9845833333333334,0.0023324276581406594,4.4,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
11,test,5,0.82,0.9881,0.002229018384218216,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
12,train,6,0.8190333333333333,0.98485,0.0023295585950215657,4.1,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
13,test,6,0.8236,0.9876,0.0022244850903749467,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
14,train,7,0.8192333333333334,0.9849833333333333,0.0023301844661434493,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
15,test,7,0.8212,0.9878,0.002224757534265518,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
16,train,8,0.81865,0.9848333333333333,0.0023298037926355996,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
17,test,8,0.8213,0.988,0.0022218150526285172,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
18,train,9,0.8187833333333333,0.9848166666666667,0.0023316327889760335,4.3,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
19,test,9,0.8226,0.988,0.002224271929264069,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
20,train,10,0.8192833333333334,0.9846,0.0023317560936013857,4.1,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
21,test,10,0.8214,0.9874,0.0022283938467502593,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
22,train,11,0.8184333333333333,0.9848833333333333,0.0023321471254030865,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
23,test,11,0.8224,0.9881,0.002225261238217354,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
24,train,12,0.81925,0.9847,0.002330359021325906,4.4,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
25,test,12,0.8208,0.9878,0.0022270562320947647,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
26,train,13,0.8179166666666666,0.9845833333333334,0.002337684989968936,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
27,test,13,0.8204,0.9874,0.002232053065299988,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
28,train,14,0.8186833333333333,0.9844833333333334,0.0023336010336875916,4.5,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
29,test,14,0.8235,0.9879,0.0022250081390142442,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
30,train,15,0.818,0.9846833333333334,0.0023301826521754266,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
31,test,15,0.8205,0.9875,0.002225106266140938,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
32,train,16,0.8189333333333333,0.9846,0.0023298426404595373,4.3,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
33,test,16,0.8225,0.9878,0.002220656457543373,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
34,train,17,0.8197,0.9847833333333333,0.0023251363908251125,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
35,test,17,0.8233,0.9876,0.0022187256693840026,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
36,train,18,0.8186333333333333,0.9845,0.002334640009701252,4.1,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
37,test,18,0.8221,0.9873,0.0022236626774072648,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
38,train,19,0.8196166666666667,0.9848666666666667,0.0023268921305735907,4.1,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
39,test,19,0.8235,0.9875,0.002221514132618904,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
0,train,0,0.8195666666666667,0.9848,0.00232666408965985,4.3,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
1,test,0,0.8246,0.9874,0.0022202622294425966,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
2,train,1,0.8201666666666667,0.9847666666666667,0.0023239916438857716,4.2,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
3,test,1,0.8239,0.9879,0.002219834887981415,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
4,train,2,0.8196333333333333,0.9846833333333334,0.0023235765586296715,4.0,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
5,test,2,0.8224,0.9879,0.0022189564406871797,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
6,train,3,0.81995,0.9847833333333333,0.0023251293112834296,4.2,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
7,test,3,0.825,0.9871,0.0022184083342552184,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
8,train,4,0.8194333333333333,0.9847833333333333,0.0023252675920724867,4.1,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
9,test,4,0.8237,0.9877,0.0022172310948371885,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
10,train,5,0.8208166666666666,0.9848333333333333,0.002327017445365588,4.2,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
11,test,5,0.8265,0.9874,0.0022164188712835314,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
12,train,6,0.8191666666666667,0.9848333333333333,0.0023284957726796467,4.4,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
13,test,6,0.8237,0.9879,0.0022166378259658812,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
14,train,7,0.8201166666666667,0.9847666666666667,0.0023227773825327557,4.1,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
15,test,7,0.8236,0.9875,0.002216924041509628,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
16,train,8,0.8209166666666666,0.9848333333333333,0.0023226421907544138,4.2,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
17,test,8,0.8256,0.9876,0.002214049395918846,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
18,train,9,0.8202166666666667,0.9846666666666667,0.0023248775377869607,4.1,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
19,test,9,0.8238,0.9874,0.0022208342641592024,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
20,train,10,0.8197666666666666,0.98485,0.0023271597042679787,4.3,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
21,test,10,0.8255,0.9872,0.0022153224110603334,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
22,train,11,0.8208833333333333,0.9845666666666667,0.0023203378180662792,4.1,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
23,test,11,0.8244,0.987,0.0022111622363328934,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
24,train,12,0.82055,0.9846333333333334,0.0023225296333432197,4.1,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
25,test,12,0.8243,0.9871,0.0022168883293867112,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
26,train,13,0.8202333333333334,0.98485,0.002319878925383091,4.5,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
27,test,13,0.8234,0.9874,0.002213661289215088,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
28,train,14,0.8201833333333334,0.98475,0.002320337953666846,4.1,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
29,test,14,0.8231,0.9868,0.0022143875688314437,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
30,train,15,0.82095,0.9847,0.002317610905567805,4.2,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
31,test,15,0.8247,0.9877,0.002211160656809807,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
32,train,16,0.8205833333333333,0.9847666666666667,0.002318103878200054,4.1,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
33,test,16,0.8252,0.9873,0.0022113475054502487,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
34,train,17,0.8195,0.9846166666666667,0.0023220763554175697,4.4,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
35,test,17,0.8226,0.9872,0.002220818370580673,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
36,train,18,0.8199333333333333,0.9849,0.0023273129502932232,4.2,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
37,test,18,0.825,0.9872,0.0022264325469732284,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
38,train,19,0.8208666666666666,0.9848666666666667,0.002316248432298501,4.2,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
39,test,19,0.8247,0.9871,0.0022140677034854887,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
0,train,0,0.82005,0.9847,0.0023192740723490717,4.2,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
1,test,0,0.8235,0.9873,0.002215728124976158,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
2,train,1,0.8197666666666666,0.9847166666666667,0.0023266998906930287,4.0,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
3,test,1,0.8264,0.9873,0.0022132483690977096,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
4,train,2,0.82015,0.9849,0.0023208308041095735,4.1,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
5,test,2,0.8252,0.9874,0.002218354883790016,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
6,train,3,0.8215333333333333,0.9847666666666667,0.0023191564083099364,4.1,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
7,test,3,0.8254,0.9869,0.002218608182668686,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
8,train,4,0.821,0.9849333333333333,0.0023173887491226195,4.2,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
9,test,4,0.824,0.987,0.0022101601630449296,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
10,train,5,0.8205333333333333,0.9849833333333333,0.002315449876089891,4.1,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
11,test,5,0.8266,0.9875,0.002205892038345337,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
12,train,6,0.8206833333333333,0.9848833333333333,0.002318509902556737,4.1,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
13,test,6,0.8257,0.9873,0.002213057288527489,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
14,train,7,0.8207,0.9847333333333333,0.0023167520438631376,4.3,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
15,test,7,0.8246,0.9872,0.002206957012414932,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
16,train,8,0.8191333333333334,0.9848,0.0023219489534695944,4.1,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
17,test,8,0.8252,0.987,0.0022103635877370833,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
18,train,9,0.8209666666666666,0.9849166666666667,0.002312515923877557,4.2,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
19,test,9,0.8254,0.9875,0.002205725806951523,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
20,train,10,0.8208833333333333,0.9849166666666667,0.0023168723464012148,4.1,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
21,test,10,0.8254,0.9876,0.002220032477378845,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
22,train,11,0.82045,0.9849,0.0023164132023851076,4.2,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
23,test,11,0.8254,0.9871,0.002214101007580757,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
