,type,epoch,top1,top5,loss,time,layer,round,trainable_params,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
22,train,11,0.7691333333333333,0.97575,0.0029789216786623002,4.2,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
23,test,11,0.7762,0.9787,0.0028891059160232545,,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
24,train,12,0.7722166666666667,0.9760666666666666,0.002935399611790975,4.4,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
25,test,12,0.7794,0.9781,0.0028415354788303374,,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
26,train,13,0.7766833333333333,0.9762166666666666,0.002893770240743955,4.3,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
27,test,13,0.7836,0.9795,0.0028010384321212767,,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
28,train,14,0.77885,0.97715,0.0028595776716868085,4.3,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
29,test,14,0.7847,0.9805,0.0027713427901268003,,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
30,train,15,0.7810666666666667,0.97745,0.0028237572938203813,4.1,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
31,test,15,0.7883,0.98,0.002735142296552658,,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
32,train,16,0.7825,0.9778666666666667,0.0027932703067859014,4.7,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
33,test,16,0.7909,0.9798,0.0026946418941020964,,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
34,train,17,0.7844833333333333,0.9783833333333334,0.002765479851762454,4.3,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
35,test,17,0.7924,0.9806,0.002676342612504959,,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
36,train,18,0.7858166666666667,0.97875,0.002743273969491323,4.3,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
37,test,18,0.7943,0.9806,0.002653923863172531,,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
38,train,19,0.7884166666666667,0.9789166666666667,0.0027245417565107347,4.1,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
39,test,19,0.7974,0.9801,0.002632270884513855,,0,0,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
0,train,0,0.7883666666666667,0.9789166666666667,0.0027260568981369335,4.2,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
1,test,0,0.7966,0.9803,0.002634566980600357,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
2,train,1,0.7886,0.9790333333333333,0.0027262876987457275,4.1,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
3,test,1,0.7964,0.9805,0.002635275810956955,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
4,train,2,0.78905,0.9790666666666666,0.0027271253168582917,4.2,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
5,test,2,0.7968,0.9803,0.0026358797311782835,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
6,train,3,0.7888,0.9790166666666666,0.002728300401568413,4.4,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
7,test,3,0.7959,0.9802,0.0026383654832839967,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
8,train,4,0.7888166666666667,0.979,0.0027290515353282294,4.3,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
9,test,4,0.7967,0.9804,0.0026415369987487793,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
10,train,5,0.7884833333333333,0.9789666666666667,0.0027311184346675873,4.3,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
11,test,5,0.7962,0.9807,0.0026413837134838104,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
12,train,6,0.78865,0.97905,0.002731985419988632,4.3,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
13,test,6,0.7959,0.9806,0.0026425180435180663,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
14,train,7,0.7885666666666666,0.9789666666666667,0.0027334894637266794,4.6,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
15,test,7,0.797,0.9803,0.002646558648347855,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
16,train,8,0.78865,0.9792,0.002735172412296136,4.3,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
17,test,8,0.7956,0.9804,0.0026480730831623077,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
18,train,9,0.7888166666666667,0.9790333333333333,0.0027376493493715924,4.2,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
19,test,9,0.7953,0.9803,0.0026503825187683106,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
20,train,10,0.7886166666666666,0.9790833333333333,0.002738635257879893,4.3,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
21,test,10,0.7954,0.9804,0.0026519139647483824,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
22,train,11,0.7888666666666667,0.9791833333333333,0.0027410668512185413,4.3,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
23,test,11,0.7965,0.9802,0.0026534723341464996,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
24,train,12,0.7885833333333333,0.9790666666666666,0.0027430776725212735,4.3,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
25,test,12,0.7951,0.9804,0.002657984870672226,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
26,train,13,0.7886166666666666,0.9789666666666667,0.0027449627459049226,4.4,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
27,test,13,0.796,0.9805,0.0026590677857398987,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
28,train,14,0.7887,0.97915,0.0027472507069508235,4.4,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
29,test,14,0.7963,0.9804,0.002661856806278229,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
30,train,15,0.7887833333333333,0.979,0.002749195169409116,4.7,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
31,test,15,0.7961,0.9805,0.0026647355884313584,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
32,train,16,0.7886166666666666,0.9792,0.0027512987087170283,4.2,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
33,test,16,0.7958,0.9804,0.0026676462054252624,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
34,train,17,0.7883833333333333,0.9791666666666666,0.0027538583387931186,4.4,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
35,test,17,0.7958,0.9804,0.0026697045266628264,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
36,train,18,0.7888666666666667,0.9791833333333333,0.0027569573819637297,4.3,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
37,test,18,0.7963,0.9805,0.0026730668932199476,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
38,train,19,0.7885833333333333,0.97915,0.002758427879214287,4.3,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
39,test,19,0.7955,0.9804,0.0026769335985183714,,1,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
0,train,0,0.7890833333333334,0.9789333333333333,0.00276114660402139,4.4,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
1,test,0,0.7971,0.9806,0.0026793247640132904,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
2,train,1,0.7889333333333334,0.9789,0.0027639427651961644,4.3,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
3,test,1,0.7959,0.9807,0.002681506359577179,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
4,train,2,0.78855,0.9791333333333333,0.002766452116767565,4.2,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
5,test,2,0.7962,0.9801,0.002685552954673767,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
6,train,3,0.7887333333333333,0.9790333333333333,0.0027695670649409295,4.3,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
7,test,3,0.7955,0.9804,0.00268827086687088,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
8,train,4,0.7890333333333334,0.9790666666666666,0.002772952851653099,4.5,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
9,test,4,0.795,0.9805,0.0026925763130187987,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
10,train,5,0.7887666666666666,0.9791166666666666,0.0027754573394854864,4.4,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
11,test,5,0.7961,0.9806,0.0026970458149909973,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
12,train,6,0.7885666666666666,0.9790333333333333,0.0027791902353366217,4.2,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
13,test,6,0.7959,0.9805,0.0026984188199043273,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
14,train,7,0.78855,0.9791333333333333,0.0027825885732968647,4.3,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
15,test,7,0.7959,0.9805,0.0027027235984802248,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
16,train,8,0.7886333333333333,0.9791,0.0027856232543786367,4.2,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
17,test,8,0.796,0.9803,0.0027065455973148346,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
18,train,9,0.7888833333333334,0.9792333333333333,0.00278846783041954,4.3,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
19,test,9,0.795,0.9803,0.0027118372678756712,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
20,train,10,0.7890666666666667,0.9791833333333333,0.002792322835326195,4.2,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
21,test,10,0.7959,0.9805,0.0027157403707504272,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
22,train,11,0.7890333333333334,0.9790666666666666,0.0027958918849627177,4.3,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
23,test,11,0.796,0.9806,0.002718687051534653,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
24,train,12,0.7888666666666667,0.9792,0.0027995847294727963,4.3,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
25,test,12,0.7953,0.9804,0.0027241607427597046,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
26,train,13,0.78875,0.9792,0.002803457482655843,4.3,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
27,test,13,0.7962,0.9806,0.002726940989494324,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
28,train,14,0.7889333333333334,0.9791333333333333,0.0028075064182281496,4.2,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
29,test,14,0.7959,0.9804,0.0027313504576683043,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
30,train,15,0.7891833333333333,0.9790833333333333,0.002811451870203018,4.3,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
31,test,15,0.7952,0.9807,0.002736267852783203,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
32,train,16,0.7888,0.9793666666666667,0.002815457835793495,4.1,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
33,test,16,0.7956,0.9805,0.0027410934448242187,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
34,train,17,0.7887666666666666,0.9790833333333333,0.0028196443845828374,4.3,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
35,test,17,0.7954,0.9804,0.0027447882235050202,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
36,train,18,0.78875,0.9790666666666666,0.00282343534330527,4.1,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
37,test,18,0.7953,0.9806,0.0027486585378646853,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
38,train,19,0.7886166666666666,0.9791833333333333,0.0028278274138768514,4.3,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
39,test,19,0.7964,0.9805,0.0027546456515789033,,2,0,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
0,train,0,0.7886,0.9791666666666666,0.0027443800230820973,4.3,0,1,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,layerwise,CNN_layerwise
