,type,epoch,top1,top5,loss,time,layer,round,trainable_params,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
2,train,1,0.80465,0.98205,0.0025147258078058563,4.2,0,6,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8117,0.9844,0.002395760262012482,,0,6,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.80535,0.9818166666666667,0.002504802405834198,4.1,0,6,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8113,0.9835,0.0023868366330862044,,0,6,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8067666666666666,0.9816833333333334,0.002497057133416335,4.2,0,6,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8116,0.9843,0.0023824507474899293,,0,6,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8058,0.9821166666666666,0.002492595316966375,4.2,0,6,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8131,0.9837,0.0023702385663986205,,0,6,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8065166666666667,0.9822166666666666,0.0024923751533031465,4.1,1,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8116,0.9839,0.002372032156586647,,1,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8065333333333333,0.9821,0.002492943438887596,4.4,1,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8124,0.9836,0.00237263286113739,,1,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8064166666666667,0.9821833333333333,0.0024942968433101973,4.3,1,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8128,0.9837,0.0023735867112874985,,1,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8063166666666667,0.98215,0.0024948847194512687,4.2,1,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.812,0.9839,0.0023770348966121674,,1,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8061166666666667,0.98225,0.0024955607692400614,4.4,1,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8123,0.9839,0.0023772024303674697,,1,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8065666666666667,0.9822333333333333,0.0024964670807123184,4.1,2,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8138,0.9838,0.0023788148641586304,,2,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8063,0.9821166666666666,0.0024977171272039414,4.4,2,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8126,0.9837,0.0023803038120269776,,2,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8063833333333333,0.9821666666666666,0.002499043912688891,4.4,2,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8122,0.9835,0.002382688957452774,,2,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8063666666666667,0.9822666666666666,0.002499846455454826,4.2,2,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8126,0.9839,0.00238467723429203,,2,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8065666666666667,0.9823,0.0025014292801419894,4.2,2,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8126,0.9835,0.002385762247443199,,2,6,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8073333333333333,0.9819666666666667,0.00249150168299675,4.2,0,7,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8132,0.9842,0.0023716045290231706,,0,7,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8071,0.9820166666666666,0.0024859870533148446,4.4,0,7,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.813,0.984,0.0023618520140647886,,0,7,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.80765,0.98225,0.002478577244778474,4.2,0,7,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8158,0.9842,0.0023565390527248383,,0,7,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8089833333333334,0.9828166666666667,0.002471408565342426,4.2,0,7,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8157,0.9843,0.002355673518776894,,0,7,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.80855,0.98225,0.0024667695492506026,4.3,0,7,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8164,0.9848,0.002344122967123985,,0,7,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8090833333333334,0.9822666666666666,0.0024668117572863896,4.2,1,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.816,0.9845,0.002344264143705368,,1,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8088666666666666,0.98225,0.002467320482432842,4.1,1,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8166,0.9843,0.002345698815584183,,1,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8086666666666666,0.9823,0.0024682792743047077,4.2,1,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8155,0.9847,0.0023473188519477846,,1,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8090333333333334,0.9822833333333333,0.0024686507388949393,4.2,1,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8168,0.9842,0.0023499898225069044,,1,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8093333333333333,0.9822166666666666,0.0024694598744312924,4.3,1,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8156,0.9849,0.0023499247312545775,,1,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.809,0.9823333333333333,0.0024709509298205374,4.3,2,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8164,0.9843,0.0023521069526672364,,2,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8088,0.9823833333333334,0.0024716591308514275,4.3,2,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.816,0.9845,0.0023539578437805175,,2,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.809,0.9823333333333333,0.0024724750171105066,4.3,2,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8162,0.985,0.0023568196058273315,,2,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8089666666666666,0.9823666666666667,0.0024735403274496397,4.3,2,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8156,0.9847,0.00235877688229084,,2,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.80895,0.9824333333333334,0.0024750266482432685,4.2,2,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8169,0.985,0.002359231674671173,,2,7,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8097166666666666,0.9827,0.0024629239350557326,4.4,0,8,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8166,0.9846,0.0023421375691890715,,0,8,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.80965,0.9825833333333334,0.0024581845526893934,4.3,0,8,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8151,0.9844,0.0023373552352190016,,0,8,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.81035,0.98295,0.0024521141837040585,4.0,0,8,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8192,0.9847,0.0023346594035625456,,0,8,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8106,0.9828166666666667,0.0024461167991161347,4.4,0,8,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8187,0.9851,0.002329282158613205,,0,8,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8118666666666666,0.98295,0.002440892947713534,4.2,0,8,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8194,0.985,0.002316850695014,,0,8,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.81195,0.9831166666666666,0.002441377708812555,4.4,1,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8198,0.9847,0.002319101169705391,,1,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.812,0.9829833333333333,0.002442328819135825,4.2,1,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8196,0.985,0.0023209908723831178,,1,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8117166666666666,0.9829833333333333,0.0024435146376490594,4.2,1,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8195,0.9845,0.002322985637187958,,1,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8117,0.98295,0.0024438409621516865,4.2,1,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8198,0.9847,0.0023226970553398133,,1,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8120333333333334,0.9830666666666666,0.0024450987646977107,4.1,1,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8199,0.9849,0.002324176323413849,,1,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.812,0.9830333333333333,0.0024453108330567677,4.2,2,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8196,0.9845,0.002326743200421333,,2,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8120333333333334,0.9829833333333333,0.0024476021612683933,4.3,2,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8191,0.985,0.0023291191816329957,,2,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8121666666666667,0.983,0.0024488434468706447,4.2,2,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8197,0.9848,0.002331525185704231,,2,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8121166666666667,0.98305,0.0024502296571930248,4.1,2,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8195,0.9849,0.0023342200338840485,,2,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8122,0.9830833333333333,0.002451619834204515,4.1,2,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.819,0.9848,0.002335881543159485,,2,8,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.81175,0.9827333333333333,0.002442460145552953,4.2,0,9,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8176,0.9847,0.0023219485074281693,,0,9,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8119833333333333,0.9829333333333333,0.002435770375529925,4.3,0,9,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8209,0.9846,0.0023147615641355515,,0,9,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8125666666666667,0.9831666666666666,0.0024327060356736183,4.2,0,9,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8196,0.9841,0.0023087424606084823,,0,9,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8100333333333334,0.9823833333333334,0.002434250321984291,4.4,0,9,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8182,0.9846,0.0023086385548114776,,0,9,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8121166666666667,0.9834,0.0024289938310782114,4.2,0,9,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8204,0.9851,0.0023119105696678163,,0,9,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8117666666666666,0.9835833333333334,0.0024305247793594996,4.2,1,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8206,0.9853,0.0023137355893850325,,1,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8121333333333334,0.9834833333333334,0.0024308034573992093,4.2,1,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8209,0.9854,0.0023168778240680696,,1,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8119,0.9836333333333334,0.00243199504117171,4.3,1,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8203,0.985,0.0023190446972846984,,1,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8115166666666667,0.9835333333333334,0.002433813282350699,4.1,1,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8207,0.9851,0.0023213059216737747,,1,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.81185,0.98355,0.0024352454513311386,4.3,1,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8198,0.9853,0.002323665112257004,,1,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8118166666666666,0.9835833333333334,0.0024367311601837475,4.2,2,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8206,0.9854,0.002324749326705933,,2,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.81155,0.9837,0.002438138072192669,4.1,2,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8201,0.9854,0.0023280873745679855,,2,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8118166666666666,0.9834166666666667,0.002439544880390167,4.4,2,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8211,0.985,0.0023295102328062057,,2,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.81205,0.9834833333333334,0.002441627390682697,4.2,2,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8203,0.9853,0.002332607638835907,,2,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8118666666666666,0.9836666666666667,0.002443666105965773,4.2,2,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8201,0.9851,0.0023345033407211305,,2,9,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.81235,0.98315,0.0024249023586511613,4.2,0,10,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.821,0.9851,0.0023024085849523545,,0,10,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8130333333333334,0.9832166666666666,0.0024199091086785,4.2,0,10,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8214,0.9849,0.0022978795528411865,,0,10,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
