,type,epoch,top1,top5,loss,time,trainable_params,round,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
0,train,0,0.78905,0.98085,0.002700735054910183,4.1,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
1,test,0,0.7925,0.9823,0.0025985135078430174,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
2,train,1,0.7910333333333334,0.9807833333333333,0.0026857251857717833,4.3,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
3,test,1,0.794,0.9819,0.0025830198287963868,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
4,train,2,0.7910333333333334,0.9812166666666666,0.0026758874093492824,4.2,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
5,test,2,0.7951,0.9829,0.00257443687915802,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
6,train,3,0.7913833333333333,0.9808833333333333,0.0026634675135215123,4.3,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
7,test,3,0.7947,0.9822,0.0025560028225183485,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
8,train,4,0.793,0.9811833333333333,0.0026502449120084444,4.3,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
9,test,4,0.7962,0.9826,0.0025540912598371506,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
0,train,0,0.7936333333333333,0.9813833333333334,0.0026380969991286595,4.5,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
1,test,0,0.7967,0.9831,0.0025360237389802933,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
2,train,1,0.7947833333333333,0.9811166666666666,0.002630854103465875,4.2,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
3,test,1,0.7995,0.9826,0.0025246974408626556,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
4,train,2,0.7951333333333334,0.9815166666666667,0.002622151696185271,4.4,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
5,test,2,0.7997,0.9834,0.002519150459766388,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
6,train,3,0.79555,0.9813666666666667,0.0026117186491688093,4.1,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
7,test,3,0.8014,0.9833,0.002509394618868828,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
8,train,4,0.7965666666666666,0.9816,0.002603965649505456,4.2,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
9,test,4,0.8013,0.9831,0.002496966290473938,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
0,train,0,0.7974333333333333,0.9817666666666667,0.002597830837965012,4.4,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
1,test,0,0.8007,0.9825,0.002491786992549896,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
2,train,1,0.7975166666666667,0.98175,0.0025893781527876855,4.2,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
3,test,1,0.804,0.9833,0.0024818491399288176,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
4,train,2,0.7982666666666667,0.9818333333333333,0.0025801927775144576,4.2,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
5,test,2,0.8019,0.9829,0.0024783780574798584,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
6,train,3,0.7989666666666667,0.9817666666666667,0.0025736764137943586,4.1,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
7,test,3,0.8018,0.9835,0.002467001512646675,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
8,train,4,0.7998,0.9818666666666667,0.002567128356297811,4.2,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
9,test,4,0.8036,0.9834,0.0024655212700366975,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
0,train,0,0.8001,0.9818833333333333,0.0025608312264084818,4.2,74498,7,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
1,test,0,0.8034,0.9824,0.0024608851343393325,,74498,7,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
2,train,1,0.8002166666666667,0.9821666666666666,0.002556455239156882,4.3,74498,7,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
3,test,1,0.8034,0.9833,0.0024503988027572633,,74498,7,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
4,train,2,0.80175,0.98205,0.0025476926440993943,4.4,74498,7,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
5,test,2,0.8053,0.9832,0.002440732976794243,,74498,7,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
6,train,3,0.8012333333333334,0.9823166666666666,0.002547576077282429,4.3,74498,7,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
7,test,3,0.805,0.9833,0.0024404296547174452,,74498,7,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
8,train,4,0.8017666666666666,0.9818666666666667,0.0025380441928903263,4.2,74498,7,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
9,test,4,0.8064,0.9833,0.002432456988096237,,74498,7,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
0,train,0,0.80255,0.9824,0.002534298591812452,4.1,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
1,test,0,0.8079,0.9835,0.002433286911249161,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
2,train,1,0.8025166666666667,0.9822666666666666,0.0025303716133038205,4.3,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
3,test,1,0.8076,0.9838,0.002421114057302475,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
4,train,2,0.8031333333333334,0.9821666666666666,0.002524401015539964,4.3,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
5,test,2,0.8079,0.9829,0.0024232026636600494,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
6,train,3,0.8036833333333333,0.9824333333333334,0.0025216759353876112,4.2,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
7,test,3,0.8068,0.9833,0.002415617451071739,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
8,train,4,0.8031333333333334,0.9822,0.0025217003067334494,4.4,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
9,test,4,0.8077,0.9834,0.0024172563076019287,,74498,8,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
0,train,0,0.8034166666666667,0.9823166666666666,0.0025116343100865684,4.3,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
1,test,0,0.807,0.9834,0.0024059898257255555,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
2,train,1,0.8041333333333334,0.9826666666666667,0.002513352372745673,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
3,test,1,0.809,0.9834,0.002406264358758926,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
4,train,2,0.8043,0.9826,0.0025096039295196535,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
5,test,2,0.8081,0.9839,0.0024012412399053574,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
6,train,3,0.8042833333333334,0.9826833333333334,0.0025041041856010754,4.3,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
7,test,3,0.8077,0.9845,0.002400720950961113,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
8,train,4,0.8055666666666667,0.9825666666666667,0.0024981385052204133,4.2,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
9,test,4,0.8078,0.9842,0.0023947469353675843,,74498,9,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
0,train,0,0.8054666666666667,0.9827333333333333,0.0024969580401976903,4.2,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
1,test,0,0.8088,0.9843,0.002392093998193741,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
2,train,1,0.8066666666666666,0.9826,0.0024941266174117725,4.2,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
3,test,1,0.8098,0.9847,0.002390437889099121,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
4,train,2,0.8068666666666666,0.9828666666666667,0.0024940477391084035,4.2,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
5,test,2,0.8084,0.9846,0.0023935748696327207,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
6,train,3,0.8058166666666666,0.98265,0.002487347770233949,4.3,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
7,test,3,0.8094,0.9849,0.002380341753363609,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
8,train,4,0.8061166666666667,0.9825833333333334,0.0024893940274914104,4.4,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
9,test,4,0.808,0.9839,0.0023797387540340424,,74498,10,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
0,train,0,0.8066833333333333,0.9825833333333334,0.002487530224521955,4.3,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
1,test,0,0.8098,0.9846,0.0023865139544010164,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
2,train,1,0.8074666666666667,0.9828333333333333,0.0024809148331483206,4.3,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
3,test,1,0.8099,0.9847,0.002381290844082832,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
4,train,2,0.8078333333333333,0.98275,0.002478021086255709,4.3,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
5,test,2,0.81,0.9849,0.00237326537668705,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
6,train,3,0.8079,0.9829333333333333,0.002473636348048846,4.3,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
7,test,3,0.8109,0.9849,0.0023624334931373597,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
8,train,4,0.8080666666666667,0.9826,0.002469953626890977,4.1,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
9,test,4,0.8102,0.9845,0.0023625336915254593,,74498,11,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
0,train,0,0.80845,0.9827833333333333,0.002468838308254878,4.2,74498,12,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
1,test,0,0.8116,0.9845,0.002364794611930847,,74498,12,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
2,train,1,0.8090333333333334,0.9828166666666667,0.0024669105405608813,4.1,74498,12,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
3,test,1,0.8102,0.9846,0.0023589426249265672,,74498,12,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
4,train,2,0.808,0.9827666666666667,0.0024649840821822483,4.2,74498,12,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
5,test,2,0.8103,0.9848,0.0023581201642751694,,74498,12,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,backprop,CNN_backprop
