,type,epoch,top1,top5,loss,time,layer,round,trainable_params,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
10,train,5,0.6741,0.97166,0.003853337255716324,13.4,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
11,test,5,0.4895,0.9174,0.006296529650688171,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
12,train,6,0.70666,0.97774,0.003444580912590027,14.7,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
13,test,6,0.5029,0.9197,0.006160333800315857,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
14,train,7,0.7233,0.9787,0.0033159816312789917,14.6,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
15,test,7,0.5047,0.9173,0.006288242304325104,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
16,train,8,0.72784,0.98016,0.0032612071764469147,13.7,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
17,test,8,0.4933,0.9147,0.006545267391204834,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
18,train,9,0.75544,0.98188,0.002959766483306885,14.8,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
19,test,9,0.5151,0.9172,0.006408786535263062,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
20,train,10,0.7776,0.98642,0.0027050344908237456,13.3,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
21,test,10,0.5122,0.9194,0.006400109124183655,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
22,train,11,0.78406,0.98968,0.0026089089024066924,14.5,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
23,test,11,0.5098,0.9211,0.006578679716587067,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
24,train,12,0.78414,0.98816,0.002647042976617813,14.1,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
25,test,12,0.5025,0.9195,0.006892430853843689,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
26,train,13,0.80494,0.9906,0.0024045895820856093,13.2,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
27,test,13,0.5083,0.9221,0.0068634479403495785,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
28,train,14,0.83454,0.99262,0.0021007881915569306,13.9,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
29,test,14,0.514,0.9202,0.006732792925834656,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
30,train,15,0.84468,0.99384,0.0019785910087823867,13.3,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
31,test,15,0.5226,0.9244,0.0067903653502464295,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
32,train,16,0.83784,0.99312,0.0020284158033132553,14.1,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
33,test,16,0.5138,0.9217,0.0070231890201568606,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
34,train,17,0.85182,0.99466,0.0018613335478305816,14.7,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
35,test,17,0.5126,0.9186,0.007072967028617859,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
36,train,18,0.86098,0.99406,0.0017889556765556336,14.3,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
37,test,18,0.5119,0.9148,0.007157570207118988,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
38,train,19,0.87312,0.99596,0.001662135904431343,14.0,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
39,test,19,0.5081,0.9194,0.007267424023151398,,0,0,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
0,train,0,0.87238,0.99624,0.0016606220471858978,14.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
1,test,0,0.5054,0.9192,0.007238670992851257,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
2,train,1,0.87306,0.99586,0.0016662560802698134,13.3,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
3,test,1,0.5061,0.9206,0.007217333841323853,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
4,train,2,0.87236,0.99608,0.0016710708129405976,13.7,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
5,test,2,0.5058,0.9194,0.007214910745620727,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
6,train,3,0.87214,0.9958,0.0016730259734392167,13.8,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
7,test,3,0.5036,0.9208,0.007202158379554749,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
8,train,4,0.87176,0.99632,0.001675173453092575,13.6,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
9,test,4,0.507,0.922,0.007174715578556061,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
10,train,5,0.87258,0.99592,0.0016748549675941467,13.6,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
11,test,5,0.5058,0.9201,0.00715620698928833,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
12,train,6,0.87244,0.99592,0.001676854590177536,13.9,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
13,test,6,0.5088,0.9207,0.007134373188018799,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
14,train,7,0.87312,0.99576,0.0016816354310512543,14.0,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
15,test,7,0.5058,0.923,0.00712188903093338,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
16,train,8,0.87168,0.99618,0.00168834803879261,13.8,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
17,test,8,0.507,0.9216,0.0071017275094985965,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
18,train,9,0.87302,0.9961,0.0016851400905847549,13.7,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
19,test,9,0.5063,0.9198,0.007105499351024627,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
20,train,10,0.87268,0.99604,0.001689255381822586,13.7,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
21,test,10,0.5064,0.9202,0.007083283197879792,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
22,train,11,0.8725,0.99604,0.0016967432141304017,13.7,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
23,test,11,0.5036,0.9204,0.0070608186602592465,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
24,train,12,0.87232,0.99618,0.0016934129774570466,13.7,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
25,test,12,0.507,0.9211,0.007045880258083344,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
26,train,13,0.87216,0.9962,0.0017033972227573394,13.6,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
27,test,13,0.508,0.9231,0.00702692734003067,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
28,train,14,0.8712,0.996,0.00170836896777153,13.5,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
29,test,14,0.507,0.9196,0.007002377939224243,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
30,train,15,0.87222,0.99588,0.0017077831530570983,14.3,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
31,test,15,0.5085,0.9214,0.006997108197212219,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
32,train,16,0.8736,0.99598,0.0017074184393882752,13.7,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
33,test,16,0.5075,0.9212,0.006973479723930359,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
34,train,17,0.87278,0.996,0.0017130136895179748,13.9,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
35,test,17,0.5023,0.9203,0.006984479880332947,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
36,train,18,0.87168,0.99604,0.0017166188657283784,14.1,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
37,test,18,0.5086,0.9198,0.006951536059379578,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
38,train,19,0.87072,0.99604,0.00171510639667511,13.6,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
39,test,19,0.5072,0.9202,0.006931753444671631,,1,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
0,train,0,0.8721,0.99616,0.0017193181908130646,13.8,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
1,test,0,0.5085,0.9201,0.006929890549182892,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
2,train,1,0.8725,0.99626,0.001723540969491005,13.6,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
3,test,1,0.5081,0.9197,0.006890388476848602,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
4,train,2,0.87132,0.99578,0.001731644931435585,13.5,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
5,test,2,0.5085,0.921,0.006886487936973572,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
6,train,3,0.87194,0.99592,0.0017323123753070831,13.3,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
7,test,3,0.5081,0.9217,0.00688157696723938,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
8,train,4,0.87264,0.99604,0.0017380040287971496,13.3,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
9,test,4,0.5056,0.9225,0.006848396492004394,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
10,train,5,0.87358,0.99572,0.0017413305187225342,12.9,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
11,test,5,0.507,0.9202,0.006831256055831909,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
12,train,6,0.87296,0.99592,0.0017383678805828094,13.2,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
13,test,6,0.5093,0.9224,0.006822909045219421,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
14,train,7,0.87136,0.99596,0.0017511185246706009,12.9,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
15,test,7,0.5042,0.9214,0.00682354838848114,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
16,train,8,0.87412,0.99592,0.001748640393614769,13.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
17,test,8,0.5081,0.9204,0.006799213993549347,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
18,train,9,0.8732,0.99586,0.0017521086943149567,12.9,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
19,test,9,0.504,0.9212,0.006786742651462555,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
20,train,10,0.87316,0.99616,0.0017566519397497176,12.9,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
21,test,10,0.5051,0.921,0.006779404604434967,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
22,train,11,0.87198,0.99604,0.0017628039580583573,13.4,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
23,test,11,0.5074,0.9218,0.006753813195228576,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
24,train,12,0.87284,0.99608,0.0017657389497756958,12.9,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
25,test,12,0.5078,0.9215,0.006735651981830597,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
26,train,13,0.87192,0.99608,0.0017670614045858382,12.9,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
27,test,13,0.507,0.9199,0.0067298365831375126,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
28,train,14,0.87192,0.99602,0.00176906230032444,13.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
29,test,14,0.509,0.9203,0.006711499238014221,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
30,train,15,0.87172,0.99614,0.0017787504082918168,13.1,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
31,test,15,0.5056,0.9203,0.006709932577610016,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
32,train,16,0.87114,0.99602,0.001779662195444107,13.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
33,test,16,0.5061,0.92,0.0066842787146568295,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
34,train,17,0.87338,0.99598,0.0017826835143566133,13.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
35,test,17,0.5062,0.921,0.006675091648101807,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
36,train,18,0.8716,0.99594,0.0017920928901433944,13.8,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
37,test,18,0.5088,0.9227,0.006663689410686493,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
38,train,19,0.87316,0.99604,0.0017924216437339782,13.0,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
39,test,19,0.5069,0.9222,0.006650599431991577,,2,0,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
0,train,0,0.84884,0.99494,0.0019040588098764419,13.9,0,1,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
1,test,0,0.506,0.9199,0.0070128689527511594,,0,1,1579520,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CIFAR10,20,MLP,layerwise,MLP_layerwise
