,type,epoch,top1,top5,loss,time,trainable_params,round,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
12,train,6,0.9894833333333334,0.9999,0.0001641928861538569,7.1,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
13,test,6,0.9723,0.999,0.00037589613422751427,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
14,train,7,0.9918166666666667,0.99995,0.00014103344163546958,7.1,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
15,test,7,0.9731,0.9993,0.0003627617731690407,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
16,train,8,0.9935,0.9999666666666667,0.00011867166198790074,7.2,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
17,test,8,0.9755,0.9995,0.0003474720515310764,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
18,train,9,0.9948666666666667,0.9999833333333333,0.0001042038496894141,7.3,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
19,test,9,0.9746,0.9994,0.0003545531516894698,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
20,train,10,0.9951333333333333,0.9999833333333333,9.837924712337553e-05,7.2,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
21,test,10,0.9742,0.9992,0.00036697733253240585,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
22,train,11,0.9964833333333334,0.9999833333333333,7.868508108270665e-05,7.3,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
23,test,11,0.976,0.9994,0.0003384185230359435,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
24,train,12,0.9965666666666667,0.9999833333333333,7.326115276664496e-05,7.1,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
25,test,12,0.9744,0.9996,0.00034251163005828857,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
26,train,13,0.9972166666666666,1.0,6.335920438480873e-05,7.1,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
27,test,13,0.9749,0.9993,0.0003635426476597786,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
28,train,14,0.99745,1.0,5.925952710288887e-05,7.6,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
29,test,14,0.9763,0.9993,0.00035257860384881496,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
30,train,15,0.9975833333333334,1.0,5.166887734085321e-05,7.1,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
31,test,15,0.9775,0.9994,0.00034128484614193437,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
32,train,16,0.99825,1.0,4.8020951729267835e-05,7.0,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
33,test,16,0.977,0.9994,0.00035819278676062823,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
34,train,17,0.9986833333333334,1.0,4.0925771766342225e-05,7.2,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
35,test,17,0.9751,0.9995,0.00036425824388861656,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
36,train,18,0.9987333333333334,1.0,3.75002478249371e-05,7.0,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
37,test,18,0.9758,0.9994,0.00035983518185094,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
38,train,19,0.9992,1.0,3.271276797944059e-05,6.9,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
39,test,19,0.9753,0.9993,0.0003644145203754306,,135072,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
0,train,0,0.9989333333333333,1.0,3.367444212393214e-05,7.2,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
1,test,0,0.9756,0.9991,0.00038210816457867624,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
2,train,1,0.9989666666666667,1.0,3.051825328730047e-05,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
3,test,1,0.9757,0.9992,0.00037688827719539405,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
4,train,2,0.9988666666666667,1.0,2.9815782567796607e-05,7.2,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
5,test,2,0.9759,0.9994,0.00036940952315926554,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
6,train,3,0.9994833333333333,1.0,2.3063770677739134e-05,7.2,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
7,test,3,0.9756,0.9993,0.000390658693225123,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
8,train,4,0.99945,1.0,2.1746770614602913e-05,7.0,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
9,test,4,0.9769,0.9992,0.00037344272416085,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
10,train,5,0.9995166666666667,1.0,1.9909891319305945e-05,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
11,test,5,0.9752,0.9995,0.00039077818915247915,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
12,train,6,0.99955,1.0,1.738420751838324e-05,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
13,test,6,0.9767,0.9994,0.00039661990068852904,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
14,train,7,0.9996666666666667,1.0,1.5905631601344794e-05,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
15,test,7,0.9759,0.9991,0.00039630062822252515,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
16,train,8,0.9995666666666667,1.0,1.5967157038782414e-05,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
17,test,8,0.9758,0.9994,0.0004050689484924078,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
18,train,9,0.9995833333333334,1.0,1.5955932484939693e-05,7.2,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
19,test,9,0.9762,0.9993,0.00042149933967739346,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
20,train,10,0.99975,1.0,1.1819484750352179e-05,7.2,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
21,test,10,0.9767,0.9996,0.0004015108725056052,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
22,train,11,0.9994833333333333,1.0,1.5718517382629216e-05,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
23,test,11,0.9763,0.9993,0.0004214079026132822,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
24,train,12,0.9998,1.0,1.092664782384721e-05,7.3,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
25,test,12,0.9773,0.9995,0.000408868545293808,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
26,train,13,0.9996,1.0,1.2714147003134712e-05,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
27,test,13,0.976,0.9997,0.0004362937929108739,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
28,train,14,0.9995666666666667,1.0,1.3079543393299293e-05,7.0,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
29,test,14,0.976,0.9996,0.00043608126491308214,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
30,train,15,0.9998833333333333,1.0,8.33160702798826e-06,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
31,test,15,0.9758,0.9996,0.0004253258567303419,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
32,train,16,0.9990666666666667,1.0,1.4879483720384693e-05,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
33,test,16,0.9757,0.9996,0.00043520269971340894,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
34,train,17,0.9998333333333334,1.0,8.410233806353063e-06,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
35,test,17,0.9774,0.9995,0.00043192249247804283,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
36,train,18,0.9999166666666667,1.0,7.567842771337988e-06,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
37,test,18,0.9761,0.9991,0.000430999562330544,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
38,train,19,0.9998,1.0,8.391903014368533e-06,7.1,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
39,test,19,0.976,0.9994,0.00042007369841448963,,135072,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
0,train,0,0.9996666666666667,1.0,1.0929116426268593e-05,7.2,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
1,test,0,0.9759,0.9994,0.00043291821507737043,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
2,train,1,0.9998333333333334,1.0,8.159979295063144e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
3,test,1,0.9757,0.9993,0.00043464408330619336,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
4,train,2,0.9997333333333334,1.0,7.474279466744823e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
5,test,2,0.9766,0.9998,0.00044549679309129715,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
6,train,3,0.9997666666666667,1.0,8.051905302272644e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
7,test,3,0.9775,0.9993,0.00044501496311277153,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
8,train,4,0.99995,1.0,4.48062585152608e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
9,test,4,0.9764,0.9996,0.0004470854259096086,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
10,train,5,0.9996833333333334,1.0,8.335608431176903e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
11,test,5,0.9764,0.9993,0.00044635583460330964,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
12,train,6,0.9998333333333334,1.0,6.877304899777907e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
13,test,6,0.977,0.9995,0.0004693868454545736,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
14,train,7,0.9998833333333333,1.0,5.878127207203458e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
15,test,7,0.9762,0.9991,0.0004614295532926917,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
16,train,8,0.99985,1.0,6.3088914389178774e-06,7.3,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
17,test,8,0.9751,0.9994,0.000473410583101213,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
18,train,9,0.9998333333333334,1.0,5.9837041602198345e-06,7.0,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
19,test,9,0.9758,0.9994,0.0004633646858856082,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
20,train,10,0.9996,1.0,9.075600531650707e-06,7.2,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
21,test,10,0.9762,0.9996,0.0004729377162642777,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
22,train,11,0.9998666666666667,1.0,5.613458828399113e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
23,test,11,0.9763,0.9996,0.0004682236727327108,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
24,train,12,0.9999333333333333,1.0,4.238028281057875e-06,7.2,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
25,test,12,0.9767,0.9995,0.0004383973965421319,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
26,train,13,0.99985,1.0,6.113679155532737e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
27,test,13,0.9762,0.9996,0.0004503705220296979,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
28,train,14,0.9998833333333333,1.0,4.9713397610806476e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
29,test,14,0.9761,0.9996,0.0004860158088617027,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
30,train,15,0.9999333333333333,1.0,4.1605654451511026e-06,7.0,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
31,test,15,0.9771,0.9995,0.0004604084070771933,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
32,train,16,0.9998666666666667,1.0,4.269534607374226e-06,7.1,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
33,test,16,0.9758,0.9996,0.00046922868490219114,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
34,train,17,0.9998333333333334,1.0,5.383730263808199e-06,7.2,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
35,test,17,0.9756,0.9994,0.000465392279997468,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
36,train,18,0.9999333333333333,1.0,3.265306984030758e-06,7.2,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
37,test,18,0.9764,0.9995,0.0004874799167737365,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
38,train,19,1.0,1.0,2.5357241573753224e-06,7.0,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
39,test,19,0.9769,0.9994,0.000463467888860032,,135072,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
0,train,0,0.9997833333333334,1.0,5.925064332647404e-06,7.2,135072,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
1,test,0,0.9756,0.9995,0.0004871467161923647,,135072,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_hld128_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
